See original data: 
Section   Material 
and Evaluation Summary 
Interpreted ENDF file 

U-235(FY_cum)U-236,RNP   MAT=9228 MF=8 MT=459   Library: ENDF/B-VIII.0   

(n,FY_cum) Cumulative Fission-Product Yields
Fission-product yields are given for 3 incident neutron energies

Neutron energy =  2.5300E-02

   PRODUCT      ZAFP     FPS           Y          DY
 41-Nb- 93-M  41093.      1.  4.9335E-02  2.9601E-03
 41-Nb- 94    41094.      0.  9.9689E-07  6.3801E-07
 41-Nb- 94-M  41094.      1.  2.5897E-07  1.6574E-07
 41-Nb- 95    41095.      0.  5.1749E-02  1.4490E-03
 41-Nb- 95-M  41095.      1.  5.1882E-04  1.4527E-05
 41-Nb- 96    41096.      0.  3.5156E-05  2.1094E-06
 41-Nb- 97    41097.      0.  5.5192E-02  4.4154E-03
 41-Nb- 97-M  41097.      1.  4.8745E-02  1.3648E-03
 41-Nb- 98    41098.      0.  5.3872E-02  8.6195E-03
 41-Nb- 98-M  41098.      1.  4.4510E-04  2.8486E-04
 41-Nb- 99    41099.      0.  3.0677E-02  4.9083E-03
 41-Nb- 99-M  41099.      1.  2.0406E-02  6.5300E-03
 41-Nb-100    41100.      0.  1.9232E-02  4.4235E-03
 41-Nb-100-M  41100.      1.  1.9232E-02  4.4235E-03
 41-Nb-101    41101.      0.  3.1416E-02  5.0265E-03
 41-Nb-102-M  41102.      1.  9.2604E-03  5.9267E-03
 41-Nb-102    41102.      0.  1.5814E-02  1.0121E-02
 41-Nb-103    41103.      0.  1.8028E-02  4.1464E-03
 41-Nb-104-M  41104.      1.  4.4070E-03  2.8205E-03
 41-Nb-104    41104.      0.  5.1815E-03  3.3161E-03
 41-Nb-105    41105.      0.  4.5195E-03  2.8925E-03
 41-Nb-106    41106.      0.  1.9606E-03  1.2548E-03
 41-Nb-107    41107.      0.  5.2516E-04  3.3610E-04
 41-Nb-108    41108.      0.  1.2500E-04  7.9997E-05
 41-Nb-109    41109.      0.  2.2697E-05  1.4526E-05
 41-Nb-110    41110.      0.  2.9797E-06  1.9070E-06
 41-Nb-111    41111.      0.  3.3245E-07  2.1277E-07
 41-Nb-112    41112.      0.  5.0105E-08  3.2067E-08
 41-Nb-113    41113.      0.  3.9300E-10  2.5152E-10
 41-Nb-114    41114.      0.  5.2128E-11  3.3362E-11
 42-Mo- 90    42090.      0.  0.0000E+00  0.0000E+00
 42-Mo- 91    42091.      0.  0.0000E+00  0.0000E+00
 42-Mo- 92    42092.      0.  7.4692E-14  4.7803E-14
 42-Mo- 93-M  42093.      1.  3.0297E-12  1.9390E-12
 42-Mo- 93    42093.      0.  6.0593E-12  3.8780E-12
 42-Mo- 94    42094.      0.  9.9789E-07  6.3865E-07
 42-Mo- 95    42095.      0.  5.1749E-02  1.4490E-03
 42-Mo- 96    42096.      0.  3.5316E-05  2.1190E-06
 42-Mo- 97    42097.      0.  5.5196E-02  3.3118E-03
 42-Mo- 98    42098.      0.  5.4358E-02  5.9793E-03
 42-Mo- 99    42099.      0.  5.1356E-02  1.4380E-03
 42-Mo-100    42100.      0.  3.9491E-02  4.3440E-03
 42-Mo-101    42101.      0.  3.4462E-02  7.9264E-03
 42-Mo-102    42102.      0.  3.2205E-02  7.4071E-03
 42-Mo-103    42103.      0.  3.0722E-02  3.3795E-03
 42-Mo-104    42104.      0.  2.2370E-02  5.1451E-03
 42-Mo-105    42105.      0.  1.4559E-02  4.6590E-03
 42-Mo-106    42106.      0.  1.0623E-02  4.7801E-03
 42-Mo-107    42107.      0.  5.6160E-03  2.5272E-03
 42-Mo-108    42108.      0.  2.7536E-03  1.7623E-03
 42-Mo-109    42109.      0.  1.1143E-03  7.1315E-04
 42-Mo-110    42110.      0.  3.2806E-04  2.0996E-04
 42-Mo-111    42111.      0.  7.4372E-05  4.7598E-05
 42-Mo-112    42112.      0.  1.1209E-05  7.1736E-06
 42-Mo-113    42113.      0.  9.3475E-07  5.9824E-07
 42-Mo-114    42114.      0.  1.2399E-07  7.9351E-08
 42-Mo-115    42115.      0.  6.2763E-10  4.0168E-10
 42-Mo-116    42116.      0.  3.9296E-10  2.5149E-10
 42-Mo-117    42117.      0.  5.2167E-11  3.3387E-11
 43-Tc- 93    43093.      0.  0.0000E+00  0.0000E+00
 43-Tc- 95    43095.      0.  7.9191E-13  5.0682E-13
 43-Tc- 95-M  43095.      1.  9.7389E-14  6.2329E-14
 43-Tc- 97-M  43097.      1.  1.1299E-09  7.2312E-10
 43-Tc- 97    43097.      0.  2.2597E-09  1.4462E-09
 43-Tc- 98    43098.      0.  5.5494E-08  3.5516E-08
 43-Tc- 99    43099.      0.  5.1357E-02  1.4380E-03
 43-Tc- 99-M  43099.      1.  4.5193E-02  1.2654E-03
 43-Tc-100    43100.      0.  8.5890E-06  5.4970E-06
 43-Tc-101    43101.      0.  3.4523E-02  5.5237E-03
 43-Tc-102    43102.      0.  1.7836E-03  4.1024E-04
 43-Tc-102-M  43102.      1.  3.2370E-02  5.1792E-03
 43-Tc-103    43103.      0.  3.2033E-02  1.9220E-03
 43-Tc-104    43104.      0.  2.4739E-02  5.6899E-03
 43-Tc-105    43105.      0.  1.8621E-02  4.2829E-03
 43-Tc-106    43106.      0.  1.5717E-02  1.7289E-03
 43-Tc-107    43107.      0.  1.1852E-02  3.7927E-03
 43-Tc-108    43108.      0.  9.4521E-03  4.2534E-03
 43-Tc-109    43109.      0.  7.0925E-03  3.1916E-03
 43-Tc-110    43110.      0.  4.1496E-03  2.6557E-03
 43-Tc-111    43111.      0.  2.0332E-03  1.3013E-03
 43-Tc-112    43112.      0.  7.0259E-04  4.4966E-04
 43-Tc-113    43113.      0.  2.0911E-04  1.3383E-04
 43-Tc-114    43114.      0.  4.2435E-05  2.7158E-05
 43-Tc-115    43115.      0.  1.4928E-06  9.5538E-07
 43-Tc-116    43116.      0.  7.5591E-07  4.8379E-07
 43-Tc-117    43117.      0.  1.2408E-07  7.9410E-08
 43-Tc-118    43118.      0.  1.6689E-09  1.0681E-09
 43-Tc-119    43119.      0.  1.7068E-10  1.0924E-10
 43-Tc-120    43120.      0.  1.3621E-11  8.7172E-12
 44-Ru- 95    44095.      0.  0.0000E+00  0.0000E+00
 44-Ru- 96    44096.      0.  0.0000E+00  0.0000E+00
 44-Ru- 97    44097.      0.  1.0799E-13  6.9112E-14
 44-Ru- 98    44098.      0.  5.5494E-08  3.5516E-08
 44-Ru- 99    44099.      0.  5.1357E-02  1.4380E-03
 44-Ru-100    44100.      0.  8.5990E-06  5.5034E-06
 44-Ru-101    44101.      0.  3.4523E-02  3.7975E-03
 44-Ru-102    44102.      0.  3.2537E-02  3.5790E-03
 44-Ru-103    44103.      0.  3.2048E-02  8.9734E-04
 44-Ru-104    44104.      0.  2.4789E-02  3.9662E-03
 44-Ru-105    44105.      0.  1.8721E-02  2.9953E-03
 44-Ru-106    44106.      0.  1.6093E-02  9.6556E-04
 44-Ru-107    44107.      0.  1.2836E-02  4.1075E-03
 44-Ru-108    44108.      0.  1.1691E-02  3.7410E-03
 44-Ru-109-M  44109.      1.  2.1188E-03  1.3560E-03
 44-Ru-109    44109.      0.  9.2308E-03  5.9077E-03
 44-Ru-110    44110.      0.  9.7422E-03  3.1175E-03
 44-Ru-111    44111.      0.  8.1613E-03  3.6726E-03
 44-Ru-112    44112.      0.  5.4748E-03  3.5039E-03
 44-Ru-113    44113.      0.  3.3946E-03  2.1725E-03
 44-Ru-114    44114.      0.  1.4967E-03  9.5786E-04
 44-Ru-115    44115.      0.  3.3394E-04  2.1372E-04
 44-Ru-116    44116.      0.  1.3777E-04  8.8176E-05
 44-Ru-117    44117.      0.  2.7757E-05  1.7764E-05
 44-Ru-118    44118.      0.  3.9696E-06  2.5405E-06
 44-Ru-119    44119.      0.  4.0595E-07  2.5981E-07
 44-Ru-120    44120.      0.  3.2396E-08  2.0734E-08
 44-Ru-121    44121.      0.  9.2066E-10  5.8922E-10
 44-Ru-122    44122.      0.  6.4093E-11  4.1019E-11
 44-Ru-124    44124.      0.  3.1097E-14  1.9902E-14
 45-Rh- 99    45099.      0.  0.0000E+00  0.0000E+00
 45-Rh-101    45101.      0.  4.2895E-12  2.7453E-12
 45-Rh-101-M  45101.      1.  1.9198E-11  1.2287E-11
 45-Rh-102    45102.      0.  3.5696E-10  2.2845E-10
 45-Rh-102-M  45102.      1.  3.5696E-10  2.2845E-10
 45-Rh-103    45103.      0.  3.2048E-02  8.9734E-04
 45-Rh-103-M  45103.      1.  3.1727E-02  8.8836E-04
 45-Rh-104    45104.      0.  1.0699E-07  6.8472E-08
 45-Rh-104-M  45104.      1.  9.0690E-08  5.8041E-08
 45-Rh-105    45105.      0.  1.8721E-02  1.1232E-03
 45-Rh-105-M  45105.      1.  5.0545E-03  1.1625E-03
 45-Rh-106    45106.      0.  1.6094E-02  9.6564E-04
 45-Rh-106-M  45106.      1.  1.4498E-06  9.2789E-07
 45-Rh-107    45107.      0.  1.2853E-02  2.9563E-03
 45-Rh-108    45108.      0.  1.1735E-02  2.6990E-03
 45-Rh-108-M  45108.      1.  4.4345E-05  2.8381E-05
 45-Rh-109    45109.      0.  1.1726E-02  7.5049E-03
 45-Rh-109-M  45109.      1.  4.8038E-03  3.0744E-03
 45-Rh-110    45110.      0.  1.0277E-02  2.3638E-03
 45-Rh-110-M  45110.      1.  5.3516E-04  3.4250E-04
 45-Rh-111    45111.      0.  1.0668E-02  4.8006E-03
 45-Rh-112    45112.      0.  1.0277E-02  1.1304E-03
 45-Rh-113    45113.      0.  9.3920E-03  3.0054E-03
 45-Rh-114    45114.      0.  7.3254E-03  3.2965E-03
 45-Rh-115    45115.      0.  3.2439E-03  2.0761E-03
 45-Rh-116    45116.      0.  2.7329E-03  1.7491E-03
 45-Rh-117    45117.      0.  1.1946E-03  7.6455E-04
 45-Rh-118    45118.      0.  3.8964E-04  2.4937E-04
 45-Rh-119    45119.      0.  9.3159E-05  5.9622E-05
 45-Rh-120    45120.      0.  1.7288E-05  1.1064E-05
 45-Rh-121    45121.      0.  2.1897E-06  1.4014E-06
 45-Rh-122    45122.      0.  2.0398E-07  1.3055E-07
 45-Rh-123    45123.      0.  1.3199E-08  8.4470E-09
 45-Rh-124    45124.      0.  6.2293E-10  3.9868E-10
 45-Rh-125    45125.      0.  3.6952E-11  2.3650E-11
 46-Pd- 99    46099.      0.  0.0000E+00  0.0000E+00
 46-Pd-101    46101.      0.  0.0000E+00  0.0000E+00
 46-Pd-102    46102.      0.  5.7193E-11  3.6604E-11
 46-Pd-103    46103.      0.  1.5898E-12  1.0175E-12
 46-Pd-104    46104.      0.  1.0599E-07  6.7832E-08
 46-Pd-105    46105.      0.  1.8721E-02  7.4882E-04
 46-Pd-106    46106.      0.  1.6096E-02  6.4382E-04
 46-Pd-107    46107.      0.  1.2853E-02  1.4139E-03
 46-Pd-107-M  46107.      1.  2.4197E-08  1.5486E-08
 46-Pd-108    46108.      0.  1.1780E-02  1.2958E-03
 46-Pd-109    46109.      0.  1.1730E-02  7.5072E-03
 46-Pd-109-M  46109.      1.  2.8597E-06  1.8302E-06
 46-Pd-110    46110.      0.  1.0836E-02  1.1919E-03
 46-Pd-111    46111.      0.  1.0751E-02  3.4402E-03
 46-Pd-111-M  46111.      1.  1.4391E-04  9.2105E-05
 46-Pd-112    46112.      0.  1.0752E-02  3.0106E-04
 46-Pd-113    46113.      0.  1.0871E-02  2.5003E-03
 46-Pd-114    46114.      0.  1.0373E-02  3.3193E-03
 46-Pd-115    46115.      0.  6.4652E-03  4.1377E-03
 46-Pd-116    46116.      0.  8.7026E-03  2.7849E-03
 46-Pd-117    46117.      0.  6.8336E-03  3.0751E-03
 46-Pd-118    46118.      0.  4.4621E-03  2.8558E-03
 46-Pd-119    46119.      0.  2.2810E-03  1.4598E-03
 46-Pd-120    46120.      0.  9.2554E-04  5.9235E-04
 46-Pd-121    46121.      0.  2.7005E-04  1.7283E-04
 46-Pd-122    46122.      0.  6.0643E-05  3.8812E-05
 46-Pd-123    46123.      0.  9.5489E-06  6.1113E-06
 46-Pd-124    46124.      0.  1.1199E-06  7.1672E-07
 46-Pd-125    46125.      0.  8.7890E-08  5.6250E-08
 46-Pd-126    46126.      0.  6.7892E-09  4.3451E-09
 46-Pd-127    46127.      0.  3.9138E-10  2.5049E-10
 46-Pd-128    46128.      0.  5.7493E-11  3.6796E-11
 46-Pd-130    46130.      0.  3.9596E-14  2.5341E-14
 47-Ag-103    47103.      0.  0.0000E+00  0.0000E+00
 47-Ag-105    47105.      0.  0.0000E+00  0.0000E+00
 47-Ag-105-M  47105.      1.  0.0000E+00  0.0000E+00
 47-Ag-106    47106.      0.  2.5897E-14  1.6574E-14
 47-Ag-106-M  47106.      1.  1.1799E-13  7.5511E-14
 47-Ag-107    47107.      0.  1.2853E-02  1.4139E-03
 47-Ag-107-M  47107.      1.  4.5095E-12  2.8861E-12
 47-Ag-108-M  47108.      1.  6.8992E-11  4.4155E-11
 47-Ag-108    47108.      0.  7.4994E-11  4.7996E-11
 47-Ag-109-M  47109.      1.  1.1724E-02  7.5036E-03
 47-Ag-109    47109.      0.  1.1730E-02  7.5072E-03
 47-Ag-110    47110.      0.  9.6589E-09  6.1817E-09
 47-Ag-110-M  47110.      1.  4.1395E-08  2.6493E-08
 47-Ag-111    47111.      0.  1.0761E-02  3.0129E-04
 47-Ag-111-M  47111.      1.  1.0707E-02  1.1778E-03
 47-Ag-112    47112.      0.  1.0758E-02  3.0123E-04
 47-Ag-113    47113.      0.  9.7873E-03  1.0766E-03
 47-Ag-113-M  47113.      1.  1.1254E-03  3.6013E-04
 47-Ag-114    47114.      0.  1.0569E-02  2.4308E-03
 47-Ag-115    47115.      0.  4.9482E-03  3.1669E-03
 47-Ag-115-M  47115.      1.  1.9743E-03  1.2635E-03
 47-Ag-116    47116.      0.  5.2490E-03  1.6797E-03
 47-Ag-116-M  47116.      1.  5.2490E-03  1.6797E-03
 47-Ag-117    47117.      0.  5.1866E-03  2.3340E-03
 47-Ag-117-M  47117.      1.  5.1866E-03  2.3340E-03
 47-Ag-118    47118.      0.  7.2065E-03  3.2429E-03
 47-Ag-118-M  47118.      1.  4.9360E-03  3.1590E-03
 47-Ag-119    47119.      0.  8.4571E-03  3.8057E-03
 47-Ag-120-M  47120.      1.  2.7053E-03  1.7314E-03
 47-Ag-120    47120.      0.  4.6318E-03  2.9643E-03
 47-Ag-121    47121.      0.  3.7769E-03  2.4172E-03
 47-Ag-122-M  47122.      1.  9.0897E-04  5.8174E-04
 47-Ag-122    47122.      0.  9.6961E-04  6.2055E-04
 47-Ag-123    47123.      0.  6.8332E-04  4.3733E-04
 47-Ag-124    47124.      0.  1.8989E-04  1.2153E-04
 47-Ag-125    47125.      0.  3.6206E-05  2.3172E-05
 47-Ag-126    47126.      0.  6.8592E-06  4.3899E-06
 47-Ag-127    47127.      0.  9.3089E-07  5.9577E-07
 47-Ag-128    47128.      0.  2.2797E-07  1.4590E-07
 47-Ag-129    47129.      0.  8.6348E-09  5.5263E-09
 47-Ag-130    47130.      0.  9.4089E-10  6.0217E-10
 47-Ag-131    47131.      0.  5.8014E-11  3.7129E-11
 48-Cd-105    48105.      0.  0.0000E+00  0.0000E+00
 48-Cd-106    48106.      0.  0.0000E+00  0.0000E+00
 48-Cd-107    48107.      0.  0.0000E+00  0.0000E+00
 48-Cd-108    48108.      0.  1.3498E-10  8.6390E-11
 48-Cd-109    48109.      0.  2.7397E-13  1.7534E-13
 48-Cd-110    48110.      0.  5.0394E-08  3.2252E-08
 48-Cd-111    48111.      0.  1.0793E-02  3.0219E-04
 48-Cd-111-M  48111.      1.  2.6597E-10  1.7022E-10
 48-Cd-112    48112.      0.  1.0758E-02  8.6065E-04
 48-Cd-113    48113.      0.  1.0786E-02  8.6285E-04
 48-Cd-113-M  48113.      1.  1.2734E-04  1.0187E-05
 48-Cd-114    48114.      0.  1.0570E-02  1.1627E-03
 48-Cd-115    48115.      0.  6.3547E-03  2.5419E-04
 48-Cd-115-M  48115.      1.  4.5607E-03  6.3850E-05
 48-Cd-116    48116.      0.  1.0562E-02  1.1618E-03
 48-Cd-117    48117.      0.  7.8187E-03  2.5020E-03
 48-Cd-117-M  48117.      1.  2.8311E-03  1.2740E-03
 48-Cd-118    48118.      0.  1.0800E-02  3.4561E-03
 48-Cd-119    48119.      0.  5.3693E-03  2.4162E-03
 48-Cd-119-M  48119.      1.  5.3693E-03  2.4162E-03
 48-Cd-120    48120.      0.  1.0496E-02  4.7233E-03
 48-Cd-121-M  48121.      1.  2.7619E-03  1.7676E-03
 48-Cd-121    48121.      0.  6.5423E-03  4.1870E-03
 48-Cd-122    48122.      0.  8.3137E-03  2.6604E-03
 48-Cd-123    48123.      0.  5.9595E-03  2.6818E-03
 48-Cd-124    48124.      0.  3.5385E-03  2.2647E-03
 48-Cd-125    48125.      0.  1.5206E-03  9.7317E-04
 48-Cd-126    48126.      0.  6.7368E-04  4.3116E-04
 48-Cd-127    48127.      0.  2.0412E-04  1.3064E-04
 48-Cd-128    48128.      0.  8.3331E-05  5.3332E-05
 48-Cd-129    48129.      0.  2.0538E-05  1.3144E-05
 48-Cd-130    48130.      0.  1.9898E-06  1.2735E-06
 48-Cd-131    48131.      0.  1.3798E-07  8.8310E-08
 48-Cd-132    48132.      0.  5.3394E-09  3.4172E-09
 48-Cd-133    48133.      0.  2.1902E-10  1.4017E-10
 48-Cd-134    48134.      0.  2.0598E-12  1.3182E-12
 48-Cd-136    48136.      0.  0.0000E+00  0.0000E+00
 49-In-107    49107.      0.  0.0000E+00  0.0000E+00
 49-In-109    49109.      0.  0.0000E+00  0.0000E+00
 49-In-111    49111.      0.  1.3399E-14  8.5750E-15
 49-In-112    49112.      0.  7.9891E-13  5.1130E-13
 49-In-112-M  49112.      1.  7.1092E-13  4.5499E-13
 49-In-113    49113.      0.  1.0913E-02  8.7303E-04
 49-In-113-M  49113.      1.  3.5296E-12  2.2589E-12
 49-In-114    49114.      0.  8.3391E-10  5.3370E-10
 49-In-114-M  49114.      1.  7.3092E-10  4.6779E-10
 49-In-115    49115.      0.  1.0680E-02  2.9905E-04
 49-In-115-M  49115.      1.  6.3552E-03  2.5421E-04
 49-In-116-N  49116.      2.  7.7325E-08  4.9488E-08
 49-In-116    49116.      0.  7.7325E-08  4.9488E-08
 49-In-116-M  49116.      1.  1.5465E-07  9.8975E-08
 49-In-117    49117.      0.  6.8246E-03  1.5697E-03
 49-In-117-M  49117.      1.  7.2217E-03  2.3110E-03
 49-In-118-N  49118.      2.  1.3549E-06  8.6710E-07
 49-In-118    49118.      0.  1.0816E-02  2.4876E-03
 49-In-118-M  49118.      1.  2.6894E-06  1.7212E-06
 49-In-119    49119.      0.  5.7283E-03  1.8331E-03
 49-In-119-M  49119.      1.  5.3804E-03  1.7217E-03
 49-In-120-N  49120.      2.  0.0000E+00  0.0000E+00
 49-In-120    49120.      0.  5.4495E-03  2.4523E-03
 49-In-120-M  49120.      1.  5.4495E-03  2.4523E-03
 49-In-121    49121.      0.  3.9159E-03  2.5062E-03
 49-In-121-M  49121.      1.  6.6750E-03  4.2720E-03
 49-In-122-N  49122.      2.  0.0000E+00  0.0000E+00
 49-In-122    49122.      0.  9.8023E-03  2.2545E-03
 49-In-122-M  49122.      1.  1.4886E-03  9.5272E-04
 49-In-123    49123.      0.  9.2899E-03  4.1805E-03
 49-In-123-M  49123.      1.  1.9517E-03  8.7827E-04
 49-In-124-M  49124.      1.  3.6226E-03  2.3184E-03
 49-In-124    49124.      0.  7.1611E-03  4.5831E-03
 49-In-125    49125.      0.  4.5772E-03  2.9294E-03
 49-In-125-M  49125.      1.  3.9689E-03  2.5401E-03
 49-In-126-M  49126.      1.  4.1943E-03  2.6844E-03
 49-In-126    49126.      0.  3.5207E-03  2.2532E-03
 49-In-127    49127.      0.  2.3952E-03  1.5329E-03
 49-In-127-M  49127.      1.  2.3952E-03  1.5329E-03
 49-In-128-M  49128.      1.  1.5272E-03  9.7739E-04
 49-In-128    49128.      0.  1.6104E-03  1.0307E-03
 49-In-129    49129.      0.  8.3371E-04  5.3357E-04
 49-In-129-M  49129.      1.  8.1316E-04  5.2042E-04
 49-In-130-N  49130.      2.  0.0000E+00  0.0000E+00
 49-In-130-M  49130.      1.  0.0000E+00  0.0000E+00
 49-In-130    49130.      0.  3.9846E-04  2.5501E-04
 49-In-131-M  49131.      1.  0.0000E+00  0.0000E+00
 49-In-131    49131.      0.  7.1752E-05  4.5921E-05
 49-In-132    49132.      0.  7.5391E-06  4.8250E-06
 49-In-133    49133.      0.  5.2094E-07  3.3340E-07
 49-In-134    49134.      0.  2.2498E-08  1.4398E-08
 49-In-135    49135.      0.  7.1046E-10  4.5470E-10
 49-In-136    49136.      0.  1.3299E-11  8.5110E-12
 50-Sn-111    50111.      0.  0.0000E+00  0.0000E+00
 50-Sn-112    50112.      0.  3.5196E-13  2.2525E-13
 50-Sn-113-M  50113.      1.  0.0000E+00  0.0000E+00
 50-Sn-113    50113.      0.  0.0000E+00  0.0000E+00
 50-Sn-114    50114.      0.  8.1691E-10  5.2282E-10
 50-Sn-115    50115.      0.  1.0915E-02  3.0563E-04
 50-Sn-116    50116.      0.  2.3197E-07  1.0439E-07
 50-Sn-117-M  50117.      1.  2.1840E-05  1.3977E-05
 50-Sn-117    50117.      0.  1.0652E-02  6.8174E-03
 50-Sn-118    50118.      0.  1.0818E-02  1.1900E-03
 50-Sn-119    50119.      0.  1.0840E-02  1.1924E-03
 50-Sn-119-M  50119.      1.  2.8682E-04  9.1782E-05
 50-Sn-120    50120.      0.  1.0903E-02  1.1994E-03
 50-Sn-121    50121.      0.  1.0436E-02  6.6788E-03
 50-Sn-121-M  50121.      1.  4.6659E-04  2.9862E-04
 50-Sn-122    50122.      0.  1.1459E-02  1.2605E-03
 50-Sn-123    50123.      0.  5.5323E-04  3.5407E-04
 50-Sn-123-M  50123.      1.  1.1363E-02  2.6135E-03
 50-Sn-124    50124.      0.  1.2832E-02  1.4115E-03
 50-Sn-125    50125.      0.  9.2194E-03  5.5316E-04
 50-Sn-125-M  50125.      1.  5.0509E-03  2.2729E-03
 50-Sn-126    50126.      0.  1.7025E-02  1.3620E-03
 50-Sn-127    50127.      0.  1.3774E-02  3.1681E-03
 50-Sn-127-M  50127.      1.  3.4264E-03  2.1929E-03
 50-Sn-128-M  50128.      1.  6.8389E-03  4.3769E-03
 50-Sn-128    50128.      0.  1.6838E-02  1.0776E-02
 50-Sn-129    50129.      0.  1.3243E-02  3.0460E-03
 50-Sn-129-M  50129.      1.  2.5530E-03  1.6339E-03
 50-Sn-130-M  50130.      1.  4.2135E-03  2.6966E-03
 50-Sn-130    50130.      0.  4.3780E-03  2.8019E-03
 50-Sn-131-M  50131.      1.  1.8462E-03  1.1815E-03
 50-Sn-131    50131.      0.  1.9100E-03  1.2224E-03
 50-Sn-132    50132.      0.  1.0175E-03  6.5123E-04
 50-Sn-133    50133.      0.  1.9070E-04  1.2205E-04
 50-Sn-134    50134.      0.  2.2247E-05  1.4238E-05
 50-Sn-135    50135.      0.  1.6898E-06  1.0815E-06
 50-Sn-136    50136.      0.  9.1690E-08  5.8681E-08
 50-Sn-137    50137.      0.  3.1596E-09  2.0222E-09
 50-Sn-138    50138.      0.  1.0799E-10  6.9112E-11
 51-Sb-113    51113.      0.  0.0000E+00  0.0000E+00
 51-Sb-115    51115.      0.  0.0000E+00  0.0000E+00
 51-Sb-117    51117.      0.  1.3298E-13  8.5110E-14
 51-Sb-118    51118.      0.  1.5898E-12  1.0175E-12
 51-Sb-118-M  51118.      1.  4.5295E-12  2.8989E-12
 51-Sb-119    51119.      0.  1.9898E-10  1.2735E-10
 51-Sb-120    51120.      0.  1.1199E-09  7.1672E-10
 51-Sb-120-M  51120.      1.  3.1896E-09  2.0414E-09
 51-Sb-121    51121.      0.  1.0540E-02  4.2161E-04
 51-Sb-122    51122.      0.  9.9489E-07  6.3673E-07
 51-Sb-122-M  51122.      1.  6.9592E-07  4.4539E-07
 51-Sb-123    51123.      0.  1.1926E-02  1.3119E-03
 51-Sb-124-N  51124.      2.  0.0000E+00  0.0000E+00
 51-Sb-124    51124.      0.  6.8152E-05  4.3617E-05
 51-Sb-124-M  51124.      1.  3.4076E-05  2.1809E-05
 51-Sb-125    51125.      0.  1.4601E-02  2.3361E-03
 51-Sb-126-N  51126.      2.  1.1747E-02  7.5178E-03
 51-Sb-126    51126.      0.  3.3802E-03  2.7042E-04
 51-Sb-126-M  51126.      1.  1.7705E-02  1.0623E-03
 51-Sb-127    51127.      0.  2.1606E-02  8.6426E-04
 51-Sb-128    51128.      0.  4.8436E-03  3.0999E-03
 51-Sb-128-M  51128.      1.  1.9932E-02  1.2756E-02
 51-Sb-129    51129.      0.  3.1484E-02  2.5187E-03
 51-Sb-130    51130.      0.  1.5876E-02  1.0160E-02
 51-Sb-130-M  51130.      1.  1.3176E-02  8.4324E-03
 51-Sb-131    51131.      0.  2.5254E-02  8.0813E-03
 51-Sb-132    51132.      0.  6.1339E-03  2.7602E-03
 51-Sb-132-M  51132.      1.  9.3071E-03  4.1882E-03
 51-Sb-133    51133.      0.  7.1828E-03  3.2322E-03
 51-Sb-134-M  51134.      1.  1.0562E-03  6.7599E-04
 51-Sb-134    51134.      0.  1.0744E-03  6.8762E-04
 51-Sb-135    51135.      0.  4.1627E-04  2.6642E-04
 51-Sb-136    51136.      0.  5.7674E-05  3.6911E-05
 51-Sb-137    51137.      0.  5.1494E-06  3.2956E-06
 51-Sb-138    51138.      0.  4.3695E-07  2.7965E-07
 51-Sb-139    51139.      0.  2.4097E-08  1.5422E-08
 51-Sb-140    51140.      0.  4.6243E-10  2.9596E-10
 51-Sb-141    51141.      0.  4.9762E-11  3.1848E-11
 52-Te-115    52115.      0.  0.0000E+00  0.0000E+00
 52-Te-117    52117.      0.  0.0000E+00  0.0000E+00
 52-Te-118    52118.      0.  0.0000E+00  0.0000E+00
 52-Te-119    52119.      0.  0.0000E+00  0.0000E+00
 52-Te-120    52120.      0.  3.9496E-13  2.5277E-13
 52-Te-121-M  52121.      1.  8.0491E-12  5.1514E-12
 52-Te-121    52121.      0.  1.5181E-11  9.7156E-12
 52-Te-122    52122.      0.  9.6489E-07  4.3420E-07
 52-Te-123    52123.      0.  1.3199E-08  8.4470E-09
 52-Te-123-M  52123.      1.  1.1399E-08  7.2952E-09
 52-Te-124    52124.      0.  6.8382E-05  4.3765E-05
 52-Te-125    52125.      0.  1.4603E-02  1.1683E-03
 52-Te-125-M  52125.      1.  3.2875E-03  5.2599E-04
 52-Te-126    52126.      0.  1.8637E-02  7.4549E-04
 52-Te-127    52127.      0.  2.1705E-02  6.0773E-04
 52-Te-127-M  52127.      1.  3.6085E-03  2.1651E-04
 52-Te-128    52128.      0.  2.4555E-02  1.9644E-03
 52-Te-129    52129.      0.  3.1144E-02  2.4915E-03
 52-Te-129-M  52129.      1.  7.0527E-03  2.2569E-03
 52-Te-130    52130.      0.  3.5733E-02  2.8586E-03
 52-Te-131    52131.      0.  2.8816E-02  6.6277E-03
 52-Te-131-M  52131.      1.  1.3412E-02  4.2917E-03
 52-Te-132    52132.      0.  4.0897E-02  1.6359E-03
 52-Te-133    52133.      0.  1.3103E-02  4.1929E-03
 52-Te-133-M  52133.      1.  2.7464E-02  6.3167E-03
 52-Te-134    52134.      0.  2.4016E-02  5.5236E-03
 52-Te-135    52135.      0.  1.0800E-02  2.4841E-03
 52-Te-136    52136.      0.  3.5920E-03  2.2989E-03
 52-Te-137    52137.      0.  7.9716E-04  5.1018E-04
 52-Te-138    52138.      0.  1.6393E-04  1.0492E-04
 52-Te-139    52139.      0.  2.2117E-05  1.4155E-05
 52-Te-140    52140.      0.  1.0999E-06  7.0392E-07
