See original data: 
Section   Material 
and Evaluation Summary 
Interpreted ENDF file 

U-238(FY_cum)U-239,RNP   MAT=9237 MF=8 MT=459   Library: ENDF/B-VIII.0   

(n,FY_cum) Cumulative Fission-Product Yields
Fission-product yields are given for 2 incident neutron energies

Neutron energy =  5.0000E+05

   PRODUCT      ZAFP     FPS           Y          DY
 51-Sb-137    51137.      0.  9.1930E-05  5.8835E-05
 51-Sb-138    51138.      0.  3.5750E-05  2.2880E-05
 51-Sb-139    51139.      0.  8.1700E-07  5.2288E-07
 51-Sb-140    51140.      0.  1.2896E-07  8.2537E-08
 51-Sb-141    51141.      0.  4.4065E-10  2.8202E-10
 51-Sb-142    51142.      0.  4.9615E-11  3.1754E-11
 52-Te-115    52115.      0.  0.0000E+00  0.0000E+00
 52-Te-117    52117.      0.  0.0000E+00  0.0000E+00
 52-Te-118    52118.      0.  0.0000E+00  0.0000E+00
 52-Te-119    52119.      0.  0.0000E+00  0.0000E+00
 52-Te-120    52120.      0.  0.0000E+00  0.0000E+00
 52-Te-121-M  52121.      1.  0.0000E+00  0.0000E+00
 52-Te-121    52121.      0.  0.0000E+00  0.0000E+00
 52-Te-122    52122.      0.  7.6700E-09  3.4515E-09
 52-Te-123    52123.      0.  2.8900E-11  1.8496E-11
 52-Te-123-M  52123.      1.  2.4900E-11  1.5936E-11
 52-Te-124    52124.      0.  2.0400E-06  1.3056E-06
 52-Te-125    52125.      0.  1.1963E-02  4.7853E-04
 52-Te-125-M  52125.      1.  2.6918E-03  1.6151E-04
 52-Te-126    52126.      0.  1.3252E-02  2.1203E-03
 52-Te-127    52127.      0.  1.4877E-02  4.1656E-04
 52-Te-127-M  52127.      1.  2.3936E-03  6.7020E-05
 52-Te-128    52128.      0.  1.9470E-02  1.5576E-03
 52-Te-129    52129.      0.  1.9463E-02  1.1678E-03
 52-Te-129-M  52129.      1.  3.6009E-03  2.8807E-04
 52-Te-130    52130.      0.  3.1483E-02  5.0373E-03
 52-Te-131    52131.      0.  3.6362E-02  1.4545E-03
 52-Te-131-M  52131.      1.  4.2036E-03  2.5222E-04
 52-Te-132    52132.      0.  4.6522E-02  6.5131E-04
 52-Te-133    52133.      0.  2.4318E-02  5.5931E-03
 52-Te-133-M  52133.      1.  3.5636E-02  8.1963E-03
 52-Te-134    52134.      0.  4.8597E-02  1.3607E-03
 52-Te-135    52135.      0.  2.9191E-02  6.7139E-03
 52-Te-136    52136.      0.  1.4387E-02  3.3091E-03
 52-Te-137    52137.      0.  5.2476E-03  2.3614E-03
 52-Te-138    52138.      0.  5.0966E-03  3.2618E-03
 52-Te-139    52139.      0.  2.9755E-04  1.9043E-04
 52-Te-140    52140.      0.  4.7250E-05  3.0240E-05
 52-Te-141    52141.      0.  2.1848E-06  1.3983E-06
 52-Te-142    52142.      0.  2.4600E-07  1.5744E-07
 52-Te-143    52143.      0.  1.0685E-09  6.8385E-10
 52-Te-144    52144.      0.  2.0535E-10  1.3142E-10
 52-Te-145    52145.      0.  2.3577E-11  1.5089E-11
 53-I -121    53121.      0.  0.0000E+00  0.0000E+00
 53-I -123    53123.      0.  0.0000E+00  0.0000E+00
 53-I -125    53125.      0.  2.7900E-12  1.7856E-12
 53-I -126    53126.      0.  7.9300E-11  5.0752E-11
 53-I -127    53127.      0.  1.4934E-02  8.9607E-04
 53-I -128    53128.      0.  9.4800E-08  6.0672E-08
 53-I -129    53129.      0.  2.0775E-02  1.2465E-03
 53-I -130    53130.      0.  9.2900E-06  5.9456E-06
 53-I -130-M  53130.      1.  1.7200E-06  1.1008E-06
 53-I -131    53131.      0.  3.9925E-02  7.9849E-04
 53-I -132-M  53132.      1.  9.2762E-04  5.9368E-04
 53-I -132    53132.      0.  4.8255E-02  3.0883E-02
 53-I -133-M  53133.      1.  2.3387E-03  1.4968E-03
 53-I -133    53133.      0.  5.9999E-02  3.8399E-02
 53-I -134    53134.      0.  6.3726E-02  7.0099E-03
 53-I -134-M  53134.      1.  9.3428E-03  5.9794E-03
 53-I -135    53135.      0.  5.5043E-02  1.1009E-03
 53-I -136    53136.      0.  3.0086E-02  4.8137E-03
 53-I -136-M  53136.      1.  1.5937E-02  3.6655E-03
 53-I -137    53137.      0.  3.1214E-02  2.4971E-03
 53-I -138    53138.      0.  2.7434E-02  3.0177E-03
 53-I -139    53139.      0.  9.1454E-03  5.8530E-03
 53-I -140    53140.      0.  3.5407E-03  2.2661E-03
 53-I -141    53141.      0.  8.0048E-04  5.1231E-04
 53-I -142    53142.      0.  1.2192E-04  3.9015E-05
 53-I -143    53143.      0.  5.2979E-06  3.3907E-06
 53-I -144    53144.      0.  1.0181E-06  6.5161E-07
 53-I -145    53145.      0.  1.1690E-07  7.4816E-08
 53-I -146    53146.      0.  6.9381E-10  4.4404E-10
 53-I -147    53147.      0.  5.7418E-11  3.6747E-11
 54-Xe-124    54124.      0.  0.0000E+00  0.0000E+00
 54-Xe-125-M  54125.      1.  0.0000E+00  0.0000E+00
 54-Xe-125    54125.      0.  0.0000E+00  0.0000E+00
 54-Xe-126    54126.      0.  3.4900E-11  2.2336E-11
 54-Xe-127-M  54127.      1.  1.0800E-13  6.9120E-14
 54-Xe-127    54127.      0.  2.1600E-13  1.3824E-13
 54-Xe-128    54128.      0.  8.8800E-08  5.6832E-08
 54-Xe-129-M  54129.      1.  1.3650E-10  8.7360E-11
 54-Xe-129    54129.      0.  2.0775E-02  1.3296E-02
 54-Xe-130    54130.      0.  9.5500E-06  6.1120E-06
 54-Xe-131    54131.      0.  3.9925E-02  5.5894E-04
 54-Xe-131-M  54131.      1.  5.5895E-04  1.5651E-05
 54-Xe-132    54132.      0.  4.8381E-02  4.8381E-04
 54-Xe-133    54133.      0.  6.0172E-02  3.8510E-02
 54-Xe-133-M  54133.      1.  1.8721E-03  1.1982E-03
 54-Xe-134    54134.      0.  6.4531E-02  1.2906E-03
 54-Xe-134-M  54134.      1.  6.9333E-04  4.4373E-04
 54-Xe-135    54135.      0.  5.8393E-02  1.1679E-03
 54-Xe-135-M  54135.      1.  1.0112E-02  2.3257E-03
 54-Xe-136    54136.      0.  5.6244E-02  1.1249E-03
 54-Xe-137    54137.      0.  4.7249E-02  1.3230E-03
 54-Xe-138    54138.      0.  4.5309E-02  9.0617E-04
 54-Xe-139    54139.      0.  3.3917E-02  2.0350E-03
 54-Xe-140    54140.      0.  2.7368E-02  1.0947E-03
 54-Xe-141    54141.      0.  1.3591E-02  5.4366E-04
 54-Xe-142    54142.      0.  4.9266E-03  1.9707E-04
 54-Xe-143-M  54143.      1.  9.6789E-04  6.1945E-04
 54-Xe-143    54143.      0.  9.7318E-04  6.2284E-04
 54-Xe-144    54144.      0.  3.7303E-04  2.3874E-04
 54-Xe-145    54145.      0.  4.2830E-05  2.7411E-05
 54-Xe-146    54146.      0.  3.4400E-06  2.2016E-06
 54-Xe-147    54147.      0.  2.8469E-07  1.8220E-07
 54-Xe-148    54148.      0.  5.3000E-09  3.3920E-09
 54-Xe-149    54149.      0.  7.5092E-11  4.8059E-11
 54-Xe-150    54150.      0.  1.5100E-12  9.6640E-13
 55-Cs-127    55127.      0.  0.0000E+00  0.0000E+00
 55-Cs-129    55129.      0.  0.0000E+00  0.0000E+00
 55-Cs-131    55131.      0.  2.5300E-11  1.6192E-11
 55-Cs-132    55132.      0.  1.5100E-09  9.6640E-10
 55-Cs-133    55133.      0.  6.0172E-02  8.4241E-04
 55-Cs-134-M  55134.      1.  1.0250E-06  6.5600E-07
 55-Cs-134    55134.      0.  2.0500E-06  1.3120E-06
 55-Cs-135-M  55135.      1.  1.3360E-05  8.5504E-06
 55-Cs-135    55135.      0.  5.8419E-02  3.7388E-02
 55-Cs-136-M  55136.      1.  1.0621E-04  6.7975E-05
 55-Cs-136    55136.      0.  2.1242E-04  1.3595E-04
 55-Cs-137    55137.      0.  5.1460E-02  1.4409E-03
 55-Cs-138    55138.      0.  4.8359E-02  1.9343E-03
 55-Cs-138-M  55138.      1.  1.7428E-03  1.1154E-03
 55-Cs-139    55139.      0.  4.7782E-02  5.2560E-03
 55-Cs-140    55140.      0.  4.4677E-02  7.1483E-03
 55-Cs-141    55141.      0.  3.8534E-02  6.1654E-03
 55-Cs-142    55142.      0.  2.8781E-02  6.6196E-03
 55-Cs-143    55143.      0.  1.9724E-02  4.5365E-03
 55-Cs-144    55144.      0.  9.3397E-03  4.2029E-03
 55-Cs-145    55145.      0.  2.7723E-03  1.7743E-03
 55-Cs-146    55146.      0.  5.8531E-04  3.7460E-04
 55-Cs-147    55147.      0.  1.0430E-04  6.6755E-05
 55-Cs-148    55148.      0.  7.4100E-06  4.7424E-06
 55-Cs-149    55149.      0.  3.7232E-07  2.3828E-07
 55-Cs-150    55150.      0.  1.7400E-08  1.1136E-08
 55-Cs-151    55151.      0.  9.7232E-11  6.2229E-11
 55-Cs-152    55152.      0.  8.8743E-12  5.6795E-12
 56-Ba-129    56129.      0.  0.0000E+00  0.0000E+00
 56-Ba-131    56131.      0.  0.0000E+00  0.0000E+00
 56-Ba-132    56132.      0.  3.3200E-11  2.1248E-11
 56-Ba-133    56133.      0.  5.8000E-12  3.7120E-12
 56-Ba-134    56134.      0.  2.0500E-06  1.3120E-06
 56-Ba-135-M  56135.      1.  9.6500E-09  6.1760E-09
 56-Ba-135    56135.      0.  5.8420E-02  3.7388E-02
 56-Ba-136-M  56136.      1.  2.4012E-05  1.5368E-05
 56-Ba-136    56136.      0.  2.1287E-04  1.3624E-04
 56-Ba-137    56137.      0.  5.1466E-02  1.0293E-03
 56-Ba-137-M  56137.      1.  4.8686E-02  1.3632E-03
 56-Ba-138    56138.      0.  4.8836E-02  1.3674E-03
 56-Ba-139    56139.      0.  5.0497E-02  1.4139E-03
 56-Ba-140    56140.      0.  4.6070E-02  6.4498E-04
 56-Ba-141    56141.      0.  4.3736E-02  3.4988E-03
 56-Ba-142    56142.      0.  4.0151E-02  2.4091E-03
 56-Ba-143    56143.      0.  3.7189E-02  4.0908E-03
 56-Ba-144    56144.      0.  3.1186E-02  7.1728E-03
 56-Ba-145    56145.      0.  1.8683E-02  4.2970E-03
 56-Ba-146    56146.      0.  9.0231E-03  4.0604E-03
 56-Ba-147    56147.      0.  3.2375E-03  2.0720E-03
 56-Ba-148    56148.      0.  8.0262E-04  5.1368E-04
 56-Ba-149    56149.      0.  1.3641E-04  8.7303E-05
 56-Ba-150    56150.      0.  1.4460E-05  9.2544E-06
 56-Ba-151    56151.      0.  4.8209E-07  3.0854E-07
 56-Ba-152    56152.      0.  4.4000E-08  2.8160E-08
 56-Ba-153    56153.      0.  3.6506E-10  2.3364E-10
 56-Ba-154    56154.      0.  2.7200E-11  1.7408E-11
 56-Ba-155    56155.      0.  1.5744E-12  1.0076E-12
 57-La-133    57133.      0.  0.0000E+00  0.0000E+00
 57-La-135    57135.      0.  9.8900E-13  6.3296E-13
 57-La-137    57137.      0.  2.2100E-09  1.4144E-09
 57-La-138    57138.      0.  4.3400E-08  2.7776E-08
 57-La-139    57139.      0.  5.0497E-02  1.0099E-03
 57-La-140    57140.      0.  4.6112E-02  6.4556E-04
 57-La-141    57141.      0.  4.3815E-02  1.7526E-03
 57-La-142    57142.      0.  4.0614E-02  1.1372E-03
 57-La-143    57143.      0.  3.9068E-02  1.5627E-03
 57-La-144    57144.      0.  3.7071E-02  2.2243E-03
 57-La-145    57145.      0.  2.9303E-02  3.2233E-03
 57-La-146-M  57146.      1.  6.5617E-03  4.1995E-03
 57-La-146    57146.      0.  1.5585E-02  9.9743E-03
 57-La-147    57147.      0.  1.5511E-02  3.5676E-03
 57-La-148    57148.      0.  8.4531E-03  3.8039E-03
 57-La-149    57149.      0.  3.5016E-03  2.2410E-03
 57-La-150    57150.      0.  9.5657E-04  6.1221E-04
 57-La-151    57151.      0.  1.7663E-04  1.1304E-04
 57-La-152    57152.      0.  2.1810E-05  1.3958E-05
 57-La-153    57153.      0.  1.8100E-06  1.1584E-06
 57-La-154    57154.      0.  1.0000E-07  6.4000E-08
 57-La-155    57155.      0.  7.8061E-09  4.9959E-09
 57-La-156    57156.      0.  4.7598E-11  3.0463E-11
 57-La-157    57157.      0.  2.7631E-12  1.7684E-12
 57-La-158    57158.      0.  7.8457E-14  5.0212E-14
 58-Ce-135    58135.      0.  0.0000E+00  0.0000E+00
 58-Ce-137    58137.      0.  6.1400E-14  3.9296E-14
 58-Ce-138    58138.      0.  1.3000E-08  8.3200E-09
 58-Ce-139    58139.      0.  1.7200E-10  1.1008E-10
 58-Ce-139-M  58139.      1.  1.4100E-10  9.0240E-11
 58-Ce-140    58140.      0.  4.6112E-02  6.4556E-04
 58-Ce-141    58141.      0.  4.3816E-02  8.7631E-04
 58-Ce-142    58142.      0.  4.0615E-02  1.1372E-03
 58-Ce-143    58143.      0.  3.9087E-02  7.8173E-04
 58-Ce-144    58144.      0.  3.7228E-02  1.0424E-03
 58-Ce-145    58145.      0.  3.0034E-02  2.4027E-03
 58-Ce-146    58146.      0.  2.4333E-02  1.4600E-03
 58-Ce-147    58147.      0.  2.0689E-02  1.6551E-03
 58-Ce-148    58148.      0.  1.6408E-02  5.2507E-03
 58-Ce-149    58149.      0.  1.2052E-02  3.8565E-03
 58-Ce-150    58150.      0.  6.6937E-03  3.0122E-03
 58-Ce-151    58151.      0.  2.8860E-03  1.8471E-03
 58-Ce-152    58152.      0.  8.9218E-04  5.7100E-04
 58-Ce-153    58153.      0.  1.9176E-04  1.2273E-04
 58-Ce-154    58154.      0.  2.7620E-05  1.7677E-05
 58-Ce-155    58155.      0.  2.8600E-06  1.8304E-06
 58-Ce-156    58156.      0.  2.3600E-07  1.5104E-07
 58-Ce-157    58157.      0.  1.3700E-08  8.7680E-09
 58-Ce-158    58158.      0.  3.8900E-10  2.4896E-10
 58-Ce-159    58159.      0.  5.0220E-12  3.2141E-12
 58-Ce-160    58160.      0.  1.4300E-13  9.1520E-14
 59-Pr-139    59139.      0.  0.0000E+00  0.0000E+00
 59-Pr-140    59140.      0.  1.8400E-13  1.1776E-13
 59-Pr-141    59141.      0.  4.3816E-02  8.7631E-04
 59-Pr-142-M  59142.      1.  2.2950E-10  1.4688E-10
 59-Pr-142    59142.      0.  4.5900E-10  2.9376E-10
 59-Pr-143    59143.      0.  3.9087E-02  7.8173E-04
 59-Pr-144    59144.      0.  3.7228E-02  1.0424E-03
 59-Pr-144-M  59144.      1.  1.8645E-04  5.2206E-06
 59-Pr-145    59145.      0.  3.0038E-02  1.2015E-03
 59-Pr-146    59146.      0.  2.4369E-02  1.4621E-03
 59-Pr-147    59147.      0.  2.0911E-02  8.3643E-04
 59-Pr-148-M  59148.      1.  4.4392E-04  2.8411E-04
 59-Pr-148    59148.      0.  1.6852E-02  1.0785E-02
 59-Pr-149    59149.      0.  1.4519E-02  1.5970E-03
 59-Pr-150    59150.      0.  1.0538E-02  3.3723E-03
 59-Pr-151    59151.      0.  7.2336E-03  1.6637E-03
 59-Pr-152    59152.      0.  4.2665E-03  2.7306E-03
 59-Pr-153    59153.      0.  1.9773E-03  1.2655E-03
 59-Pr-154    59154.      0.  6.5945E-04  4.2205E-04
 59-Pr-155    59155.      0.  1.6394E-04  1.0492E-04
 59-Pr-156    59156.      0.  3.4490E-05  2.2074E-05
 59-Pr-157    59157.      0.  5.1300E-06  3.2832E-06
 59-Pr-158    59158.      0.  3.8700E-07  2.4768E-07
 59-Pr-159    59159.      0.  2.4900E-08  1.5936E-08
 59-Pr-160    59160.      0.  1.0200E-09  6.5280E-10
 59-Pr-161    59161.      0.  7.7650E-12  4.9696E-12
 59-Pr-162    59162.      0.  5.1027E-13  3.2657E-13
 59-Pr-163    59163.      0.  1.9201E-14  1.2288E-14
 60-Nd-140    60140.      0.  0.0000E+00  0.0000E+00
 60-Nd-141    60141.      0.  0.0000E+00  0.0000E+00
 60-Nd-142    60142.      0.  4.5900E-10  2.9376E-10
 60-Nd-143    60143.      0.  3.9087E-02  7.8173E-04
 60-Nd-144    60144.      0.  3.7228E-02  1.0424E-03
 60-Nd-145    60145.      0.  3.0038E-02  1.2015E-03
 60-Nd-146    60146.      0.  2.4369E-02  1.4621E-03
 60-Nd-147    60147.      0.  2.0911E-02  4.1823E-04
 60-Nd-148    60148.      0.  1.7305E-02  2.7688E-03
 60-Nd-149    60149.      0.  1.4581E-02  8.7488E-04
 60-Nd-150    60150.      0.  1.0809E-02  1.7294E-03
 60-Nd-151    60151.      0.  8.0020E-03  6.4016E-04
 60-Nd-152    60152.      0.  5.7239E-03  2.5757E-03
 60-Nd-153    60153.      0.  3.7191E-03  1.1901E-03
 60-Nd-154    60154.      0.  2.1302E-03  9.5859E-04
 60-Nd-155    60155.      0.  1.0193E-03  6.5238E-04
 60-Nd-156    60156.      0.  4.7004E-04  3.0083E-04
 60-Nd-157    60157.      0.  1.6175E-04  1.0352E-04
 60-Nd-158    60158.      0.  3.0420E-05  1.9469E-05
 60-Nd-159    60159.      0.  4.9200E-06  3.1488E-06
 60-Nd-160    60160.      0.  5.3400E-07  3.4176E-07
 60-Nd-161    60161.      0.  3.8500E-08  2.4640E-08
 60-Nd-162    60162.      0.  2.5300E-09  1.6192E-09
 60-Nd-163    60163.      0.  9.5200E-11  6.0928E-11
 60-Nd-164    60164.      0.  2.8000E-12  1.7920E-12
 60-Nd-165    60165.      0.  4.6993E-14  3.0076E-14
 60-Nd-166    60166.      0.  3.9305E-15  2.5155E-15
 61-Pm-141    61141.      0.  0.0000E+00  0.0000E+00
 61-Pm-143    61143.      0.  0.0000E+00  0.0000E+00
 61-Pm-144    61144.      0.  0.0000E+00  0.0000E+00
 61-Pm-145    61145.      0.  6.1500E-14  3.9360E-14
 61-Pm-146    61146.      0.  3.9900E-12  2.5536E-12
 61-Pm-147    61147.      0.  2.0911E-02  4.1823E-04
 61-Pm-148    61148.      0.  1.5200E-09  9.7280E-10
 61-Pm-148-M  61148.      1.  5.7300E-09  3.6672E-09
 61-Pm-149    61149.      0.  1.4581E-02  8.7489E-04
 61-Pm-150    61150.      0.  2.5200E-07  1.6128E-07
 61-Pm-151    61151.      0.  8.0147E-03  3.2059E-04
 61-Pm-152-N  61152.      2.  2.1280E-05  1.3619E-05
 61-Pm-152    61152.      0.  5.7452E-03  1.8384E-03
 61-Pm-152-M  61152.      1.  2.1280E-05  1.3619E-05
 61-Pm-153    61153.      0.  3.9173E-03  6.2676E-04
 61-Pm-154    61154.      0.  2.3209E-03  7.4269E-04
 61-Pm-154-M  61154.      1.  1.9071E-04  1.2205E-04
 61-Pm-155    61155.      0.  1.5217E-03  9.7390E-04
 61-Pm-156    61156.      0.  1.0562E-03  2.4294E-04
 61-Pm-157    61157.      0.  6.3706E-04  4.0772E-04
 61-Pm-158    61158.      0.  2.4474E-04  1.5663E-04
 61-Pm-159    61159.      0.  8.7400E-05  5.5936E-05
 61-Pm-160    61160.      0.  2.2910E-05  1.4662E-05
 61-Pm-161    61161.      0.  4.0700E-06  2.6048E-06
 61-Pm-162    61162.      0.  6.7900E-07  4.3456E-07
 61-Pm-163    61163.      0.  6.6000E-08  4.2240E-08
 61-Pm-164    61164.      0.  4.9500E-09  3.1680E-09
 61-Pm-165    61165.      0.  2.3300E-10  1.4912E-10
 61-Pm-166    61166.      0.  1.9488E-11  1.2472E-11
 61-Pm-167    61167.      0.  9.8424E-14  6.2991E-14
 61-Pm-168    61168.      0.  4.1346E-15  2.6461E-15
 61-Pm-169    61169.      0.  4.5910E-16  2.9383E-16
 62-Sm-143    62143.      0.  0.0000E+00  0.0000E+00
 62-Sm-143-M  62143.      1.  0.0000E+00  0.0000E+00
 62-Sm-144    62144.      0.  0.0000E+00  0.0000E+00
 62-Sm-145    62145.      0.  0.0000E+00  0.0000E+00
 62-Sm-146    62146.      0.  1.4000E-12  8.9600E-13
 62-Sm-147    62147.      0.  2.0911E-02  4.1823E-04
 62-Sm-148    62148.      0.  6.9800E-09  4.4672E-09
 62-Sm-149    62149.      0.  1.4581E-02  8.7489E-04
 62-Sm-150    62150.      0.  2.5200E-07  1.6128E-07
 62-Sm-151    62151.      0.  8.0147E-03  3.2059E-04
 62-Sm-152    62152.      0.  5.7880E-03  9.2607E-04
 62-Sm-153    62153.      0.  3.9192E-03  3.1354E-04
 62-Sm-154    62154.      0.  2.5212E-03  4.0340E-04
 62-Sm-155    62155.      0.  1.5524E-03  6.9859E-04
 62-Sm-156    62156.      0.  1.1427E-03  6.8563E-05
 62-Sm-157    62157.      0.  7.9806E-04  2.5538E-04
 62-Sm-158    62158.      0.  4.1197E-04  1.8539E-04
 62-Sm-159    62159.      0.  2.3172E-04  1.0427E-04
 62-Sm-160    62160.      0.  1.1362E-04  7.2717E-05
 62-Sm-161    62161.      0.  4.2000E-05  2.6880E-05
 62-Sm-162    62162.      0.  1.5850E-05  1.0144E-05
 62-Sm-163    62163.      0.  3.6900E-06  2.3616E-06
 62-Sm-164    62164.      0.  6.7100E-07  4.2944E-07
 62-Sm-165    62165.      0.  8.0400E-08  5.1456E-08
 62-Sm-166    62166.      0.  7.1400E-09  4.5696E-09
 62-Sm-167    62167.      0.  4.8800E-10  3.1232E-10
 62-Sm-168    62168.      0.  2.0500E-11  1.3120E-11
 62-Sm-169    62169.      0.  2.2763E-12  1.4568E-12
 62-Sm-170    62170.      0.  1.3700E-14  8.7680E-15
 62-Sm-171    62171.      0.  5.0645E-16  3.2412E-16
 63-Eu-147    63147.      0.  0.0000E+00  0.0000E+00
 63-Eu-149    63149.      0.  0.0000E+00  0.0000E+00
 63-Eu-151    63151.      0.  8.0147E-03  3.2059E-04
 63-Eu-152-N  63152.      2.  2.1333E-11  1.3653E-11
 63-Eu-152    63152.      0.  3.2000E-11  2.0480E-11
 63-Eu-152-M  63152.      1.  3.2000E-11  2.0480E-11
 63-Eu-153    63153.      0.  3.9192E-03  2.3515E-04
 63-Eu-154-M  63154.      1.  9.7500E-09  6.2400E-09
 63-Eu-154    63154.      0.  1.9500E-08  1.2480E-08
 63-Eu-155    63155.      0.  1.5526E-03  4.9683E-04
 63-Eu-156    63156.      0.  1.1437E-03  3.2023E-05
 63-Eu-157    63157.      0.  8.0347E-04  1.2856E-04
 63-Eu-158    63158.      0.  4.2582E-04  1.3626E-04
 63-Eu-159    63159.      0.  2.5967E-04  5.9724E-05
 63-Eu-160    63160.      0.  1.5456E-04  4.9459E-05
 63-Eu-161    63161.      0.  8.0440E-05  1.8501E-05
 63-Eu-162    63162.      0.  5.0390E-05  3.2250E-05
 63-Eu-163    63163.      0.  2.2490E-05  1.4394E-05
 63-Eu-164    63164.      0.  8.5700E-06  5.4848E-06
 63-Eu-165    63165.      0.  2.3700E-06  1.5168E-06
 63-Eu-166    63166.      0.  5.0900E-07  3.2576E-07
 63-Eu-167    63167.      0.  8.5100E-08  5.4464E-08
 63-Eu-168    63168.      0.  9.1600E-09  5.8624E-09
 63-Eu-169    63169.      0.  8.3400E-10  5.3376E-10
 63-Eu-170    63170.      0.  4.0900E-11  2.6176E-11
 63-Eu-171    63171.      0.  2.5110E-12  1.6071E-12
 63-Eu-172    63172.      0.  1.6296E-14  1.0430E-14
 64-Gd-147    64147.      0.  0.0000E+00  0.0000E+00
 64-Gd-149    64149.      0.  0.0000E+00  0.0000E+00
 64-Gd-151    64151.      0.  0.0000E+00  0.0000E+00
 64-Gd-152    64152.      0.  3.3600E-11  2.1504E-11
 64-Gd-153    64153.      0.  7.5500E-14  4.8320E-14
 64-Gd-154    64154.      0.  1.9500E-08  1.2480E-08
 64-Gd-155    64155.      0.  1.5526E-03  2.4841E-04
 64-Gd-156    64156.      0.  1.1437E-03  3.2023E-05
 64-Gd-157    64157.      0.  8.0349E-04  8.8384E-05
 64-Gd-158    64158.      0.  4.2592E-04  6.8147E-05
 64-Gd-159    64159.      0.  2.6018E-04  2.8620E-05
 64-Gd-160    64160.      0.  1.5645E-04  2.5032E-05
 64-Gd-161    64161.      0.  8.4650E-05  6.7720E-06
 64-Gd-162    64162.      0.  5.9150E-05  2.6618E-05
 64-Gd-163    64163.      0.  3.3290E-05  1.4981E-05
 64-Gd-164    64164.      0.  1.8530E-05  8.3385E-06
 64-Gd-165    64165.      0.  8.8500E-06  5.6640E-06
 64-Gd-166    64166.      0.  3.7800E-06  2.4192E-06
 64-Gd-167    64167.      0.  1.3500E-06  8.6400E-07
 64-Gd-168    64168.      0.  3.4100E-07  2.1824E-07
 64-Gd-169    64169.      0.  7.6100E-08  4.8704E-08
 64-Gd-170    64170.      0.  9.1700E-09  5.8688E-09
 64-Gd-171    64171.      0.  9.2000E-10  5.8880E-10
 64-Gd-172    64172.      0.  8.0800E-11  5.1712E-11
 65-Tb-151    65151.      0.  0.0000E+00  0.0000E+00
 65-Tb-153    65153.      0.  0.0000E+00  0.0000E+00
 65-Tb-155    65155.      0.  0.0000E+00  0.0000E+00
 65-Tb-156    65156.      0.  7.5100E-14  4.8064E-14
 65-Tb-156-M  65156.      1.  0.0000E+00  0.0000E+00
 65-Tb-157    65157.      0.  3.1300E-12  2.0032E-12
 65-Tb-158    65158.      0.  5.6000E-11  3.5840E-11
 65-Tb-158-M  65158.      1.  3.3600E-12  2.1504E-12
 65-Tb-159    65159.      0.  2.6018E-04  2.8620E-05
 65-Tb-160    65160.      0.  2.1100E-07  1.3504E-07
 65-Tb-161    65161.      0.  8.4690E-05  3.3876E-06
 65-Tb-162    65162.      0.  5.8070E-05  1.8582E-05
 65-Tb-162-M  65162.      1.  1.2900E-06  5.8050E-07
 65-Tb-163    65163.      0.  3.3930E-05  1.0858E-05
 65-Tb-164    65164.      0.  1.9910E-05  6.3712E-06
 65-Tb-165    65165.      0.  1.0910E-05  4.9095E-06
 65-Tb-166    65166.      0.  6.1200E-06  1.4076E-06
 65-Tb-167    65167.      0.  3.3400E-06  2.1376E-06
 65-Tb-168    65168.      0.  1.5200E-06  9.7280E-07
 65-Tb-169    65169.      0.  6.9200E-07  4.4288E-07
 65-Tb-170    65170.      0.  1.8200E-07  1.1648E-07
 65-Tb-171    65171.      0.  4.3500E-08  2.7840E-08
 65-Tb-172    65172.      0.  9.2100E-09  5.8944E-09
 66-Dy-155    66155.      0.  0.0000E+00  0.0000E+00
 66-Dy-156    66156.      0.  0.0000E+00  0.0000E+00
 66-Dy-157    66157.      0.  0.0000E+00  0.0000E+00
 66-Dy-158    66158.      0.  8.9600E-12  5.7344E-12
 66-Dy-159    66159.      0.  7.7500E-14  4.9600E-14
 66-Dy-160    66160.      0.  2.1100E-07  9.4950E-08
 66-Dy-161    66161.      0.  8.4690E-05  3.3876E-06
 66-Dy-162    66162.      0.  5.9370E-05  9.4992E-06
 66-Dy-163    66163.      0.  3.3930E-05  5.4288E-06
 66-Dy-164    66164.      0.  1.9920E-05  3.1872E-06
 66-Dy-165    66165.      0.  1.0840E-05  2.4932E-06
 66-Dy-165-M  66165.      1.  5.4600E-06  2.4570E-06
 66-Dy-166    66166.      0.  6.2900E-06  6.9190E-07
 66-Dy-167    66167.      0.  3.6800E-06  1.6560E-06
 66-Dy-168    66168.      0.  1.9800E-06  8.9100E-07
 66-Dy-169    66169.      0.  1.2400E-06  3.9680E-07
 66-Dy-170    66170.      0.  5.2000E-07  3.3280E-07
 66-Dy-171    66171.      0.  2.3200E-07  1.4848E-07
 66-Dy-172    66172.      0.  1.0100E-07  6.4640E-08
 67-Ho-159    67159.      0.  0.0000E+00  0.0000E+00
 67-Ho-159-M  67159.      1.  0.0000E+00  0.0000E+00
 67-Ho-161    67161.      0.  0.0000E+00  0.0000E+00
 67-Ho-161-M  67161.      1.  0.0000E+00  0.0000E+00
 67-Ho-162    67162.      0.  4.3000E-14  2.7520E-14
 67-Ho-162-M  67162.      1.  5.0600E-14  3.2384E-14
 67-Ho-163    67163.      0.  1.2700E-12  8.1280E-13
